Sequência,veiPlaca,Tipo Dispositivo,IMEI,GNSS UTC Time,Data/Hora Inclusão,Data/Hora Evento,Azimuth,delay,Latitude,Longitude,Satélites,GPS,Velocidade,Bateria (V),mrvlog,tdeID,Tipo Mensagem,Hodômetro Total
499,SUR6A68,385349,862689070242307,2025-06-13 21:44:02,2025-06-13 21:44:15.747,2025-06-13 21:44:07,302.00000,8,-23.41253,-47.27340,17,Válido,116,13805,0,761,GTERI,2760.70
500,SUR6A68,385349,862689070242307,2025-06-13 21:44:46,2025-06-13 21:44:47.390,2025-06-13 21:44:47,280.00000,0,-23.40823,-47.28641,16,Válido,121,12532,0,737,Velocidade máxima excedida,2762.00
501,SUR6A68,385349,862689070242307,2025-06-13 21:44:55,2025-06-13 21:44:56.203,2025-06-13 21:44:56,279.00000,0,-23.40772,-47.28934,15,Válido,116,14565,0,871,Retorno à velocidade normal,2762.30
502,SUR6A68,385349,862689070242307,2025-06-13 21:45:52,2025-06-13 21:46:02.190,2025-06-13 21:45:53,278.00000,9,-23.40518,-47.30694,18,Válido,122,12388,0,737,Velocidade máxima excedida,2764.20
503,SUR6A68,385349,862689070242307,2025-06-13 21:45:58,2025-06-13 21:46:02.280,2025-06-13 21:45:59,278.00000,3,-23.40491,-47.30889,18,Válido,114,12388,0,871,Retorno à velocidade normal,2764.40
504,SUR6A68,385349,862689070242307,2025-06-13 21:46:28,2025-06-13 21:46:29.680,2025-06-13 21:46:29,280.00000,0,-23.40361,-47.31782,16,Válido,122,13204,0,737,Velocidade máxima excedida,2765.30
505,SUR6A68,385349,862689070242307,2025-06-13 21:46:31,2025-06-13 21:46:32.277,2025-06-13 21:46:32,279.00000,0,-23.40347,-47.31880,17,Válido,119,13877,0,871,Retorno à velocidade normal,2765.40
506,SUR6A68,385349,862689070242307,2025-06-13 21:47:02,2025-06-13 21:47:07.627,2025-06-13 21:47:07,283.00000,0,-23.40210,-47.32784,18,Válido,82,14517,0,761,GTERI,2766.40
507,SUR6A68,385349,862689070242307,2025-06-13 21:50:02,2025-06-13 21:50:39.350,2025-06-13 21:50:07,232.00000,32,-23.42495,-47.35878,17,Válido,119,12972,0,761,GTERI,2771.00
508,SUR6A68,385349,862689070242307,2025-06-13 21:53:02,2025-06-13 21:53:13.463,2025-06-13 21:53:07,232.00000,6,-23.45576,-47.40262,18,Válido,109,12332,0,761,GTERI,2776.70
509,SUR6A68,385349,862689070242307,2025-06-13 21:56:02,2025-06-13 21:56:07.800,2025-06-13 21:56:07,319.00000,0,-23.47653,-47.44031,18,Válido,25,12428,0,761,GTERI,2781.20
510,SUR6A68,385349,862689070242307,2025-06-13 21:59:02,2025-06-13 21:59:07.737,2025-06-13 21:59:07,218.00000,0,-23.48304,-47.45211,18,Válido,19,12348,0,761,GTERI,2782.70
511,SUR6A68,385349,862689070242307,2025-06-13 22:01:22,2025-06-13 22:01:23.067,2025-06-13 22:01:23,246.00000,0,-23.48150,-47.45908,17,Válido,40,12804,0,855,Frenagem Brusca,2783.70
512,SUR6A68,385349,862689070242307,2025-06-13 22:01:41,2025-06-13 22:01:42.020,2025-06-13 22:01:42,247.00000,0,-23.48195,-47.46039,15,Válido,25,12340,0,856,Aceleração Brusca,2783.80
513,SUR6A68,385349,862689070242307,2025-06-13 22:02:02,2025-06-13 22:02:07.623,2025-06-13 22:02:07,247.00000,0,-23.48330,-47.46348,17,Válido,43,13813,0,761,GTERI,2784.20
514,SUR6A68,385349,862689070242307,2025-06-13 22:05:02,2025-06-13 22:05:07.730,2025-06-13 22:05:07,292.00000,0,-23.48008,-47.48199,17,Válido,48,14525,0,761,GTERI,2786.20
515,SUR6A68,385349,862689070242307,2025-06-13 22:08:02,2025-06-13 22:08:07.720,2025-06-13 22:08:07,300.00000,0,-23.46708,-47.49419,18,Válido,11,12668,0,761,GTERI,2788.10
516,SUR6A68,385349,862689070242307,2025-06-13 22:11:02,2025-06-13 22:11:07.770,2025-06-13 22:11:07,289.00000,0,-23.46880,-47.50483,17,Válido,30,12628,0,761,GTERI,2789.60
517,SUR6A68,385349,862689070242307,2025-06-13 22:11:43,2025-06-13 22:11:44.290,2025-06-13 22:11:44,237.00000,0,-23.46831,-47.50757,17,Válido,31,12724,0,856,Aceleração Brusca,2789.80
518,SUR6A68,385349,862689070242307,2025-06-13 22:13:32,2025-06-13 22:13:33.717,2025-06-13 22:13:33,62.00000,0,-23.47133,-47.50532,15,Válido,0,12404,0,668,GTIGF,2790.60
519,SUR6A68,385349,862689070242307,2025-06-13 22:13:33,2025-06-13 22:13:33.940,2025-06-13 22:13:34,62.00000,-1,-23.47133,-47.50532,15,Válido,0,12468,0,760,Modo Econômico,2790.60
520,SUR6A68,385349,862689070242307,2025-06-13 23:11:45,2025-06-13 23:13:32.700,2025-06-13 23:13:32,62.00000,0,-23.47133,-47.50532,6,Válido,0,12876,0,760,Modo Econômico,2790.60
521,SUR6A68,385349,862689070242307,2025-06-14 00:11:36,2025-06-14 00:13:32.757,2025-06-14 00:13:32,62.00000,0,-23.47133,-47.50532,4,Válido,0,12860,0,760,Modo Econômico,2790.60
522,SUR6A68,385349,862689070242307,2025-06-14 01:11:19,2025-06-14 01:13:32.723,2025-06-14 01:13:32,62.00000,0,-23.47133,-47.50532,6,Válido,0,12844,0,760,Modo Econômico,2790.60
523,SUR6A68,385349,862689070242307,2025-06-14 02:11:12,2025-06-14 02:14:13.083,2025-06-14 02:13:32,62.00000,41,-23.47133,-47.50532,5,Válido,0,12828,0,760,Modo Econômico,2790.60
524,SUR6A68,385349,862689070242307,2025-06-14 03:11:34,2025-06-14 03:13:32.757,2025-06-14 03:13:32,62.00000,0,-23.47133,-47.50532,8,Válido,0,12828,0,760,Modo Econômico,2790.60
525,SUR6A68,385349,862689070242307,2025-06-14 04:11:11,2025-06-14 04:13:32.753,2025-06-14 04:13:32,62.00000,0,-23.47133,-47.50532,12,Válido,0,12820,0,760,Modo Econômico,2790.60
526,SUR6A68,385349,862689070242307,2025-06-14 04:11:11,2025-06-14 04:31:27.717,2025-06-14 04:31:27,62.00000,0,-23.47133,-47.50532,12,Válido,0,12692,0,667,GTIGN,2790.60
527,SUR6A68,385349,862689070242307,2025-06-14 04:31:38,2025-06-14 04:31:38.647,2025-06-14 04:31:38,136.00000,0,-23.47126,-47.50536,12,Válido,1,12203,0,761,GTERI,2790.60
528,SUR6A68,385349,862689070242307,2025-06-14 04:34:32,2025-06-14 04:34:37.940,2025-06-14 04:34:37,123.00000,0,-23.47308,-47.50462,14,Válido,0,12588,0,761,GTERI,2791.10
529,SUR6A68,385349,862689070242307,2025-06-14 04:37:32,2025-06-14 04:38:17.720,2025-06-14 04:37:37,123.00000,40,-23.47308,-47.50462,16,Válido,0,12572,0,761,GTERI,2791.10
530,SUR6A68,385349,862689070242307,2025-06-14 04:39:32,2025-06-14 04:39:33.710,2025-06-14 04:39:33,17.00000,0,-23.47129,-47.50536,16,Válido,0,12548,0,668,GTIGF,2791.40
531,SUR6A68,385349,862689070242307,2025-06-14 04:39:33,2025-06-14 04:39:33.780,2025-06-14 04:39:34,17.00000,-1,-23.47129,-47.50536,16,Válido,0,12764,0,760,Modo Econômico,2791.40
532,SUR6A68,385349,862689070242307,2025-06-14 05:37:10,2025-06-14 05:39:32.757,2025-06-14 05:39:32,17.00000,0,-23.47129,-47.50536,12,Válido,0,12780,0,760,Modo Econômico,2791.40
533,SUR6A68,385349,862689070242307,2025-06-14 06:37:10,2025-06-14 06:39:32.753,2025-06-14 06:39:32,17.00000,0,-23.47129,-47.50536,13,Válido,0,12788,0,760,Modo Econômico,2791.40
534,SUR6A68,385349,862689070242307,2025-06-14 07:37:16,2025-06-14 07:39:32.720,2025-06-14 07:39:32,17.00000,0,-23.47129,-47.50536,9,Válido,0,12764,0,760,Modo Econômico,2791.40
535,SUR6A68,385349,862689070242307,2025-06-14 08:37:12,2025-06-14 08:39:32.640,2025-06-14 08:39:32,17.00000,0,-23.47129,-47.50536,10,Válido,0,12772,0,760,Modo Econômico,2791.40
536,SUR6A68,385349,862689070242307,2025-06-14 09:37:10,2025-06-14 09:39:32.640,2025-06-14 09:39:32,17.00000,0,-23.47129,-47.50536,13,Válido,0,12756,0,760,Modo Econômico,2791.40
537,SUR6A68,385349,862689070242307,2025-06-14 10:37:12,2025-06-14 10:39:32.697,2025-06-14 10:39:32,17.00000,0,-23.47129,-47.50536,10,Válido,0,12716,0,760,Modo Econômico,2791.40
538,SUR6A68,385349,862689070242307,2025-06-14 10:37:12,2025-06-14 10:40:05.623,2025-06-14 10:40:05,17.00000,0,-23.47129,-47.50536,10,Válido,0,12035,0,667,GTIGN,2791.40
539,SUR6A68,385349,862689070242307,2025-06-14 10:40:14,2025-06-14 10:40:15.157,2025-06-14 10:40:15,238.00000,0,-23.47124,-47.50539,11,Válido,0,12564,0,761,GTERI,2791.40
540,SUR6A68,385349,862689070242307,2025-06-14 10:43:07,2025-06-14 10:43:12.670,2025-06-14 10:43:12,89.00000,0,-23.47332,-47.50434,16,Válido,0,12444,0,761,GTERI,2792.00
541,SUR6A68,385349,862689070242307,2025-06-14 10:46:07,2025-06-14 10:46:13.103,2025-06-14 10:46:12,333.00000,1,-23.47096,-47.50759,16,Válido,38,12364,0,761,GTERI,2792.50
542,SUR6A68,385349,862689070242307,2025-06-14 10:48:14,2025-06-14 10:48:15.607,2025-06-14 10:48:15,137.00000,0,-23.46771,-47.50373,16,Válido,0,12556,0,668,GTIGF,2793.30
543,SUR6A68,385349,862689070242307,2025-06-14 10:48:15,2025-06-14 10:48:15.853,2025-06-14 10:48:16,137.00000,-1,-23.46771,-47.50373,16,Válido,0,12476,0,760,Modo Econômico,2793.30
544,SUR6A68,385349,862689070242307,2025-06-14 11:45:50,2025-06-14 11:48:12.837,2025-06-14 11:48:12,137.00000,0,-23.46771,-47.50373,15,Válido,0,12756,0,760,Modo Econômico,2793.30
545,SUR6A68,385349,862689070242307,2025-06-14 12:45:51,2025-06-14 12:48:12.703,2025-06-14 12:48:12,137.00000,0,-23.46771,-47.50373,15,Válido,0,12748,0,760,Modo Econômico,2793.30
546,SUR6A68,385349,862689070242307,2025-06-14 13:45:46,2025-06-14 14:07:01.743,2025-06-14 14:07:00,125.00000,1,-23.46775,-47.50372,13,Válido,0,12243,0,667,GTIGN,2793.30
547,SUR6A68,385349,862689070242307,2025-06-14 14:07:18,2025-06-14 14:07:18.670,2025-06-14 14:07:17,324.00000,1,-23.46773,-47.50372,15,Válido,0,11755,0,761,GTERI,2793.30
548,SUR6A68,385349,862689070242307,2025-06-14 14:10:13,2025-06-14 14:10:18.750,2025-06-14 14:10:17,0.00000,1,-23.47193,-47.50535,19,Válido,22,12404,0,761,GTERI,2794.50
549,SUR6A68,385349,862689070242307,2025-06-14 14:10:50,2025-06-14 14:10:51.683,2025-06-14 14:10:50,73.00000,1,-23.47131,-47.50536,17,Válido,0,12372,0,668,GTIGF,2794.60
550,SUR6A68,385349,862689070242307,2025-06-14 14:10:51,2025-06-14 14:10:52.087,2025-06-14 14:10:51,73.00000,1,-23.47131,-47.50536,18,Válido,0,12444,0,760,Modo Econômico,2794.60
551,SUR6A68,385349,862689070242307,2025-06-14 15:08:27,2025-06-14 15:10:48.843,2025-06-14 15:10:47,73.00000,1,-23.47131,-47.50536,14,Válido,0,12724,0,760,Modo Econômico,2794.60
552,SUR6A68,385349,862689070242307,2025-06-14 15:08:27,2025-06-14 15:13:11.777,2025-06-14 15:13:10,73.00000,1,-23.47131,-47.50536,14,Válido,0,12660,0,667,GTIGN,2794.60
553,SUR6A68,385349,862689070242307,2025-06-14 15:13:20,2025-06-14 15:13:21.640,2025-06-14 15:13:20,15.00000,1,-23.47135,-47.50547,11,Válido,0,12300,0,761,GTERI,2794.60
554,SUR6A68,385349,862689070242307,2025-06-14 15:16:13,2025-06-14 15:16:21.160,2025-06-14 15:16:17,259.00000,4,-23.47578,-47.50751,17,Válido,30,12612,0,761,GTERI,2795.70
555,SUR6A68,385349,862689070242307,2025-06-14 15:19:13,2025-06-14 15:19:18.773,2025-06-14 15:19:17,214.00000,1,-23.48352,-47.50063,17,Válido,25,12452,0,761,GTERI,2797.00
556,SUR6A68,385349,862689070242307,2025-06-14 15:22:13,2025-06-14 15:22:18.763,2025-06-14 15:22:17,161.00000,1,-23.49111,-47.50878,16,Válido,36,12468,0,761,GTERI,2798.50
557,SUR6A68,385349,862689070242307,2025-06-14 15:23:46,2025-06-14 15:23:48.543,2025-06-14 15:23:46,228.00000,2,-23.49155,-47.50552,16,Válido,0,12476,0,668,GTIGF,2798.90
558,SUR6A68,385349,862689070242307,2025-06-14 15:23:47,2025-06-14 15:23:48.733,2025-06-14 15:23:47,228.00000,1,-23.49155,-47.50552,16,Válido,0,12636,0,760,Modo Econômico,2798.90
559,SUR6A68,385349,862689070242307,2025-06-14 15:23:47,2025-06-14 15:33:37.700,2025-06-14 15:33:36,228.00000,1,-23.49155,-47.50552,16,Válido,0,12692,0,667,GTIGN,2798.90
560,SUR6A68,385349,862689070242307,2025-06-14 15:33:45,2025-06-14 15:33:46.867,2025-06-14 15:33:45,298.00000,1,-23.49161,-47.50550,10,Válido,0,11699,0,761,GTERI,2798.90
561,SUR6A68,385349,862689070242307,2025-06-14 15:36:40,2025-06-14 15:36:41.880,2025-06-14 15:36:41,190.00000,0,-23.49212,-47.50334,18,Válido,12,12372,0,668,GTIGF,2799.40
562,SUR6A68,385349,862689070242307,2025-06-14 15:36:41,2025-06-14 15:36:42.133,2025-06-14 15:36:42,190.00000,0,-23.49212,-47.50334,18,Válido,0,12484,0,760,Modo Econômico,2799.40
563,SUR6A68,385349,862689070242307,2025-06-14 15:36:41,2025-06-14 15:40:15.717,2025-06-14 15:40:15,190.00000,0,-23.49212,-47.50334,18,Válido,12,12692,0,667,GTIGN,2799.40
564,SUR6A68,385349,862689070242307,2025-06-14 15:40:23,2025-06-14 15:40:24.653,2025-06-14 15:40:24,272.00000,0,-23.49218,-47.50340,10,Válido,3,12284,0,761,GTERI,2799.40
565,SUR6A68,385349,862689070242307,2025-06-14 15:43:18,2025-06-14 15:43:23.710,2025-06-14 15:43:23,153.00000,0,-23.49256,-47.50418,17,Válido,0,12540,0,761,GTERI,2799.70
566,SUR6A68,385349,862689070242307,2025-06-14 15:44:14,2025-06-14 15:44:15.570,2025-06-14 15:44:15,161.00000,0,-23.49272,-47.50413,18,Válido,0,12628,0,668,GTIGF,2799.70
567,SUR6A68,385349,862689070242307,2025-06-14 15:44:15,2025-06-14 15:44:15.737,2025-06-14 15:44:15,161.00000,0,-23.49272,-47.50413,18,Válido,0,12628,0,760,Modo Econômico,2799.70
568,SUR6A68,385349,862689070242307,2025-06-14 16:41:50,2025-06-14 16:44:13.700,2025-06-14 16:44:13,161.00000,0,-23.49272,-47.50413,8,Válido,0,12716,0,760,Modo Econômico,2799.70
569,SUR6A68,385349,862689070242307,2025-06-14 17:41:51,2025-06-14 17:44:53.920,2025-06-14 17:44:13,161.00000,40,-23.49272,-47.50413,7,Válido,0,12724,0,760,Modo Econômico,2799.70
570,SUR6A68,385349,862689070242307,2025-06-14 18:41:51,2025-06-14 18:44:13.803,2025-06-14 18:44:13,161.00000,0,-23.49272,-47.50413,8,Válido,0,12716,0,760,Modo Econômico,2799.70
571,SUR6A68,385349,862689070242307,2025-06-14 18:41:51,2025-06-14 19:07:27.710,2025-06-14 19:07:27,161.00000,0,-23.49272,-47.50413,8,Válido,0,12588,0,667,GTIGN,2799.70
572,SUR6A68,385349,862689070242307,2025-06-14 19:07:37,2025-06-14 19:07:37.880,2025-06-14 19:07:37,316.00000,0,-23.49271,-47.50411,8,Válido,1,12300,0,761,GTERI,2799.70
573,SUR6A68,385349,862689070242307,2025-06-14 19:09:50,2025-06-14 19:09:53.057,2025-06-14 19:09:51,108.00000,2,-23.49304,-47.50986,13,Válido,4,12436,0,668,GTIGF,2800.70
574,SUR6A68,385349,862689070242307,2025-06-14 19:09:51,2025-06-14 19:09:53.133,2025-06-14 19:09:52,108.00000,1,-23.49304,-47.50986,12,Válido,0,12420,0,760,Modo Econômico,2800.70
575,SUR6A68,385349,862689070242307,2025-06-14 19:09:51,2025-06-14 19:15:03.807,2025-06-14 19:15:03,108.00000,0,-23.49304,-47.50986,12,Válido,4,12884,0,667,GTIGN,2800.70
576,SUR6A68,385349,862689070242307,2025-06-14 19:15:11,2025-06-14 19:15:12.227,2025-06-14 19:15:12,333.00000,0,-23.49346,-47.50958,12,Válido,2,12316,0,761,GTERI,2800.70
577,SUR6A68,385349,862689070242307,2025-06-14 19:16:12,2025-06-14 19:16:13.733,2025-06-14 19:16:13,104.00000,0,-23.49161,-47.50570,14,Válido,0,12348,0,668,GTIGF,2801.20
578,SUR6A68,385349,862689070242307,2025-06-14 19:16:13,2025-06-14 19:16:13.800,2025-06-14 19:16:14,104.00000,-1,-23.49161,-47.50570,14,Válido,0,12500,0,760,Modo Econômico,2801.20
579,SUR6A68,385349,862689070242307,2025-06-14 19:16:13,2025-06-14 19:19:43.833,2025-06-14 19:19:43,104.00000,0,-23.49161,-47.50570,14,Válido,0,12676,0,667,GTIGN,2801.20
580,SUR6A68,385349,862689070242307,2025-06-14 19:19:53,2025-06-14 19:19:54.827,2025-06-14 19:19:54,287.00000,0,-23.49192,-47.50548,12,Válido,2,12324,0,761,GTERI,2801.20
581,SUR6A68,385349,862689070242307,2025-06-14 19:20:05,2025-06-14 19:20:05.720,2025-06-14 19:20:06,66.00000,-1,-23.49143,-47.50515,12,Válido,37,12356,0,856,Aceleração Brusca,2801.30
582,SUR6A68,385349,862689070242307,2025-06-14 19:20:32,2025-06-14 19:20:33.610,2025-06-14 19:20:33,159.00000,0,-23.49273,-47.50408,14,Válido,0,13124,0,668,GTIGF,2801.50
583,SUR6A68,385349,862689070242307,2025-06-14 19:20:33,2025-06-14 19:20:33.773,2025-06-14 19:20:34,159.00000,-1,-23.49273,-47.50408,14,Válido,0,13036,0,760,Modo Econômico,2801.50
584,SUR6A68,385349,862689070242307,2025-06-14 20:18:11,2025-06-14 20:20:33.800,2025-06-14 20:20:33,159.00000,0,-23.49273,-47.50408,10,Válido,0,12708,0,760,Modo Econômico,2801.50
585,SUR6A68,385349,862689070242307,2025-06-14 21:18:11,2025-06-14 21:20:33.800,2025-06-14 21:20:33,159.00000,0,-23.49273,-47.50408,8,Válido,0,12708,0,760,Modo Econômico,2801.50
586,SUR6A68,385349,862689070242307,2025-06-14 22:18:11,2025-06-14 22:20:33.790,2025-06-14 22:20:33,159.00000,0,-23.49273,-47.50408,9,Válido,0,12700,0,760,Modo Econômico,2801.50
587,SUR6A68,385349,862689070242307,2025-06-14 23:18:11,2025-06-14 23:20:34.100,2025-06-14 23:20:33,159.00000,1,-23.49273,-47.50408,11,Válido,0,12684,0,760,Modo Econômico,2801.50
588,SUR6A68,385349,862689070242307,2025-06-14 23:18:11,2025-06-14 23:22:29.703,2025-06-14 23:22:29,159.00000,0,-23.49273,-47.50408,11,Válido,0,12227,0,667,GTIGN,2801.50
589,SUR6A68,385349,862689070242307,2025-06-14 23:22:37,2025-06-14 23:22:38.657,2025-06-14 23:22:38,28.00000,0,-23.49287,-47.50415,9,Válido,8,13084,0,761,GTERI,2801.50
590,SUR6A68,385349,862689070242307,2025-06-14 23:25:33,2025-06-14 23:25:38.793,2025-06-14 23:25:38,163.00000,0,-23.48710,-47.50033,13,Válido,19,12412,0,761,GTERI,2802.50
591,SUR6A68,385349,862689070242307,2025-06-14 23:25:58,2025-06-14 23:26:04.130,2025-06-14 23:25:59,172.00000,5,-23.48898,-47.49991,12,Válido,10,14101,0,668,GTIGF,2802.70
592,SUR6A68,385349,862689070242307,2025-06-14 23:25:59,2025-06-14 23:26:04.253,2025-06-14 23:26:00,172.00000,4,-23.48898,-47.49991,12,Válido,0,13829,0,760,Modo Econômico,2802.70
593,SUR6A68,385349,862689070242307,2025-06-14 23:25:59,2025-06-14 23:34:25.713,2025-06-14 23:34:25,172.00000,0,-23.48898,-47.49991,12,Válido,10,12900,0,667,GTIGN,2802.70
594,SUR6A68,385349,862689070242307,2025-06-14 23:34:33,2025-06-14 23:34:34.667,2025-06-14 23:34:34,168.00000,0,-23.48906,-47.49990,10,Válido,2,12412,0,761,GTERI,2802.70
595,SUR6A68,385349,862689070242307,2025-06-14 23:34:44,2025-06-14 23:34:44.663,2025-06-14 23:34:44,84.00000,0,-23.48936,-47.49933,13,Válido,36,12436,0,856,Aceleração Brusca,2802.80
596,SUR6A68,385349,862689070242307,2025-06-14 23:37:28,2025-06-14 23:37:34.047,2025-06-14 23:37:33,59.00000,1,-23.48686,-47.49142,14,Válido,36,12380,0,761,GTERI,2804.70
597,SUR6A68,385349,862689070242307,2025-06-14 23:40:28,2025-06-14 23:40:33.723,2025-06-14 23:40:33,341.00000,0,-23.47938,-47.49233,16,Válido,22,12812,0,761,GTERI,2806.00
598,SUR6A68,385349,862689070242307,2025-06-14 23:43:28,2025-06-14 23:43:33.687,2025-06-14 23:43:33,294.00000,0,-23.47419,-47.50232,15,Válido,24,12444,0,761,GTERI,2807.50
599,SUR6A68,385349,862689070242307,2025-06-14 23:45:02,2025-06-14 23:45:03.697,2025-06-14 23:45:03,9.00000,0,-23.47126,-47.50534,15,Válido,0,12516,0,668,GTIGF,2807.90
600,SUR6A68,385349,862689070242307,2025-06-14 23:45:03,2025-06-14 23:45:03.967,2025-06-14 23:45:04,9.00000,-1,-23.47126,-47.50534,15,Válido,0,12796,0,760,Modo Econômico,2807.90
601,SUR6A68,385349,862689070242307,2025-06-15 00:42:43,2025-06-15 00:45:04.127,2025-06-15 00:45:03,9.00000,1,-23.47126,-47.50534,7,Válido,0,12844,0,760,Modo Econômico,2807.90
602,SUR6A68,385349,862689070242307,2025-06-15 01:42:41,2025-06-15 01:45:03.733,2025-06-15 01:45:03,9.00000,0,-23.47126,-47.50534,10,Válido,0,12796,0,760,Modo Econômico,2807.90
603,SUR6A68,385349,862689070242307,2025-06-15 02:42:59,2025-06-15 02:45:03.973,2025-06-15 02:45:03,9.00000,0,-23.47126,-47.50534,8,Válido,0,12788,0,760,Modo Econômico,2807.90
604,SUR6A68,385349,862689070242307,2025-06-15 03:42:42,2025-06-15 03:45:03.920,2025-06-15 03:45:03,9.00000,0,-23.47126,-47.50534,13,Válido,0,12764,0,760,Modo Econômico,2807.90
605,SUR6A68,385349,862689070242307,2025-06-15 04:42:42,2025-06-15 04:45:03.897,2025-06-15 04:45:03,9.00000,0,-23.47126,-47.50534,10,Válido,0,12756,0,760,Modo Econômico,2807.90
606,SUR6A68,385349,862689070242307,2025-06-15 05:42:43,2025-06-15 05:45:03.703,2025-06-15 05:45:03,9.00000,0,-23.47126,-47.50534,15,Válido,0,12732,0,760,Modo Econômico,2807.90
607,SUR6A68,385349,862689070242307,2025-06-15 06:42:42,2025-06-15 06:45:04.020,2025-06-15 06:45:03,9.00000,1,-23.47126,-47.50534,12,Válido,0,12724,0,760,Modo Econômico,2807.90
608,SUR6A68,385349,862689070242307,2025-06-15 07:42:41,2025-06-15 07:45:03.937,2025-06-15 07:45:03,9.00000,0,-23.47126,-47.50534,12,Válido,0,12716,0,760,Modo Econômico,2807.90
609,SUR6A68,385349,862689070242307,2025-06-15 08:42:47,2025-06-15 08:45:43.747,2025-06-15 08:45:03,9.00000,40,-23.47126,-47.50534,12,Válido,0,12716,0,760,Modo Econômico,2807.90
610,SUR6A68,385349,862689070242307,2025-06-15 09:42:42,2025-06-15 09:45:03.733,2025-06-15 09:45:03,9.00000,0,-23.47126,-47.50534,8,Válido,0,12700,0,760,Modo Econômico,2807.90
611,SUR6A68,385349,862689070242307,2025-06-15 09:42:42,2025-06-15 10:32:41.600,2025-06-15 10:32:41,9.00000,0,-23.47126,-47.50534,8,Válido,0,12123,0,667,GTIGN,2807.90
612,SUR6A68,385349,862689070242307,2025-06-15 10:32:51,2025-06-15 10:32:52.590,2025-06-15 10:32:52,299.00000,0,-23.47059,-47.50528,8,Válido,6,11531,0,761,GTERI,2807.90
613,SUR6A68,385349,862689070242307,2025-06-15 10:35:43,2025-06-15 10:35:48.693,2025-06-15 10:35:48,12.00000,0,-23.46779,-47.50386,13,Válido,25,14125,0,761,GTERI,2809.20
614,SUR6A68,385349,862689070242307,2025-06-15 10:35:48,2025-06-15 10:35:49.540,2025-06-15 10:35:49,100.00000,0,-23.46768,-47.50377,12,Válido,0,14125,0,668,GTIGF,2809.20
615,SUR6A68,385349,862689070242307,2025-06-15 10:35:49,2025-06-15 10:35:50.097,2025-06-15 10:35:50,100.00000,0,-23.46768,-47.50377,13,Válido,0,14117,0,760,Modo Econômico,2809.20
616,SUR6A68,385349,862689070242307,2025-06-15 10:35:49,2025-06-15 10:47:35.640,2025-06-15 10:47:35,100.00000,0,-23.46768,-47.50377,13,Válido,0,12916,0,667,GTIGN,2809.20
617,SUR6A68,385349,862689070242307,2025-06-15 10:47:43,2025-06-15 10:47:44.593,2025-06-15 10:47:44,226.00000,0,-23.46753,-47.50384,11,Válido,0,12476,0,761,GTERI,2809.20
618,SUR6A68,385349,862689070242307,2025-06-15 10:49:34,2025-06-15 10:49:35.593,2025-06-15 10:49:35,201.00000,0,-23.46627,-47.50358,16,Válido,3,14173,0,668,GTIGF,2809.40
619,SUR6A68,385349,862689070242307,2025-06-15 10:49:35,2025-06-15 10:49:35.870,2025-06-15 10:49:36,201.00000,-1,-23.46627,-47.50358,16,Válido,0,14213,0,760,Modo Econômico,2809.40
620,SUR6A68,385349,862689070242307,2025-06-15 10:49:35,2025-06-15 11:13:33.987,2025-06-15 11:13:33,201.00000,0,-23.46627,-47.50358,16,Válido,3,12876,0,667,GTIGN,2809.40
621,SUR6A68,385349,862689070242307,2025-06-15 11:13:41,2025-06-15 11:13:42.583,2025-06-15 11:13:42,349.00000,0,-23.46625,-47.50342,10,Válido,0,13917,0,761,GTERI,2809.40
622,SUR6A68,385349,862689070242307,2025-06-15 11:15:26,2025-06-15 11:15:27.697,2025-06-15 11:15:27,270.00000,0,-23.46487,-47.50524,16,Válido,0,14189,0,668,GTIGF,2809.60
623,SUR6A68,385349,862689070242307,2025-06-15 11:15:27,2025-06-15 11:15:27.787,2025-06-15 11:15:28,270.00000,-1,-23.46487,-47.50524,16,Válido,0,13244,0,760,Modo Econômico,2809.60
