Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,linha_arquivo_original,Linha,Delay,Log,motion_prefix,report_type
2025-06-14 08:20:43,2025-06-14 08:20:43,2025-06-14 08:20:43,867488061407846,38627.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13988.0,0.0,0000,1.0,0.0,21,12.0,-,1.0,0.0,263.0,761.0,-12.096467,-45.779455,724.0,11.0,c4c9,00031f17,1.9,1442.6,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,2283,362,0.0,Não,2,
2025-06-14 08:21:26,2025-06-14 08:21:26,2025-06-14 08:21:26,867488061407846,38628.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14043.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,263.0,761.0,-12.096467,-45.779455,724.0,11.0,c4c9,00031f17,1.9,1442.6,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,2284,363,0.0,Não,2,
2025-06-14 08:21:58,2025-06-14 08:21:58,2025-06-14 08:21:58,867488061407846,38629.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14761.0,0.0,-,1.0,0.0,22,12.0,-,1.0,12.2,293.0,762.0,-12.096547,-45.779993,724.0,11.0,c4c9,00031f35,2.0,1442.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,2285,364,0.0,Não,2,11
2025-06-14 08:22:00,2025-06-14 08:22:00,2025-06-14 08:22:00,867488061407846,38630.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14761.0,0.0,-,1.0,0.0,22,12.0,-,1.0,14.9,337.0,762.0,-12.096492,-45.780037,724.0,11.0,c4c9,00031f0d,2.0,1442.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,2286,365,0.0,Não,2,11
2025-06-14 08:22:16,2025-06-14 08:22:16,2025-06-14 08:22:15,867488061407846,38633.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14039.0,0.0,-,1.0,0.0,22,12.0,-,1.0,8.0,1.0,762.0,-12.095554,-45.780151,724.0,11.0,c4c9,00031f03,2.1,1442.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,2288,366,0.0,Não,2,10
2025-06-14 08:22:17,2025-06-14 08:22:17,2025-06-14 08:22:17,867488061407846,38634.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14039.0,0.0,-,1.0,0.0,22,12.0,-,1.0,10.5,31.0,762.0,-12.095514,-45.780134,724.0,11.0,c4c9,00031f03,2.1,1442.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2289,367,0.0,Não,2,11
2025-06-14 08:22:19,2025-06-14 08:22:19,2025-06-14 08:22:19,867488061407846,38635.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14039.0,0.0,-,1.0,0.0,22,12.0,-,1.0,19.6,75.0,762.0,-12.095477,-45.780062,724.0,11.0,c4c9,00031f03,2.1,1442.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2290,368,0.0,Não,2,11
2025-06-14 08:22:35,2025-06-14 08:22:35,2025-06-14 08:22:35,867488061407846,38636.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13201.0,0.0,-,1.0,0.0,22,12.0,-,1.0,35.2,110.0,762.0,-12.0953,-45.77863,724.0,11.0,c4c9,00031f03,2.2,1442.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2291,369,0.0,Não,2,11
2025-06-14 08:22:43,2025-06-14 08:22:43,2025-06-14 08:22:43,867488061407846,38637.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13966.0,0.0,-,1.0,0.0,22,12.0,-,1.0,35.1,72.0,762.0,-12.095483,-45.777993,724.0,11.0,c4c9,00031f03,2.3,1443.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2292,370,0.0,Não,2,11
2025-06-14 08:25:16,2025-06-14 08:25:16,2025-06-14 08:25:15,867488061407846,38640.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14037.0,0.0,-,1.0,0.0,22,12.0,-,1.0,53.4,83.0,759.0,-12.092509,-45.757385,724.0,11.0,c4c9,0002ed33,4.6,1445.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,2294,371,0.0,Não,2,10
2025-06-14 08:28:16,2025-06-14 08:28:16,2025-06-14 08:28:15,867488061407846,38645.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14024.0,0.0,-,1.0,0.0,22,12.0,-,1.0,65.2,82.0,754.0,-12.089081,-45.731478,724.0,11.0,c4c9,00008317,7.5,1448.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,2297,372,0.0,Não,2,10
2025-06-14 08:31:16,2025-06-14 08:31:16,2025-06-14 08:31:15,867488061407846,38648.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13927.0,0.0,-,1.0,0.0,22,12.0,-,1.0,18.5,83.0,766.0,-12.086623,-45.712746,724.0,11.0,c4c9,00008334,9.5,1450.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,2299,373,0.0,Não,2,10
2025-06-14 08:32:13,2025-06-14 08:32:13,2025-06-14 08:32:13,867488061407846,38651.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14703.0,0.0,-,1.0,0.0,22,12.0,-,1.0,30.1,116.0,767.0,-12.08631,-45.709534,724.0,11.0,c4c9,00008302,9.9,1450.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2301,374,0.0,Não,2,11
2025-06-14 08:32:19,2025-06-14 08:32:19,2025-06-14 08:32:19,867488061407846,38652.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14037.0,0.0,-,1.0,0.0,22,12.0,-,1.0,31.6,79.0,766.0,-12.086402,-45.709091,724.0,11.0,c4c9,00008302,9.9,1450.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2302,375,0.0,Não,2,11
2025-06-14 08:32:22,2025-06-14 08:32:22,2025-06-14 08:32:22,867488061407846,38653.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14037.0,0.0,-,1.0,0.0,22,12.0,-,1.0,30.9,48.0,766.0,-12.086291,-45.70888,724.0,11.0,c4c9,00008302,9.9,1450.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2303,376,0.0,Não,2,11
2025-06-14 08:32:26,2025-06-14 08:32:26,2025-06-14 08:32:26,867488061407846,38654.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13961.0,0.0,-,1.0,0.0,22,12.0,-,1.0,32.7,11.0,765.0,-12.086012,-45.708737,724.0,11.0,c4c9,00008302,10.0,1450.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2304,377,0.0,Não,2,11
2025-06-14 08:32:29,2025-06-14 08:32:29,2025-06-14 08:32:29,867488061407846,38655.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14032.0,0.0,-,1.0,0.0,22,12.0,-,1.0,33.6,339.0,765.0,-12.085767,-45.70877,724.0,11.0,c4c9,00008302,10.0,1450.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2305,378,0.0,Não,2,11
2025-06-14 08:32:32,2025-06-14 08:32:32,2025-06-14 08:32:32,867488061407846,38656.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14032.0,0.0,-,1.0,0.0,22,12.0,-,1.0,31.9,309.0,764.0,-12.085578,-45.708923,724.0,11.0,c4c9,00008302,10.0,1450.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2306,379,0.0,Não,2,11
2025-06-14 08:32:36,2025-06-14 08:32:36,2025-06-14 08:32:36,867488061407846,38657.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14032.0,0.0,-,1.0,0.0,22,12.0,-,1.0,33.3,271.0,765.0,-12.085483,-45.709234,724.0,11.0,c4c9,00008302,10.1,1450.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2307,380,0.0,Não,2,11
2025-06-14 08:32:39,2025-06-14 08:32:39,2025-06-14 08:32:39,867488061407846,38658.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12976.0,0.0,-,1.0,0.0,22,12.0,-,1.0,30.1,240.0,765.0,-12.085551,-45.70947,724.0,11.0,c4c9,00008302,10.1,1450.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2308,381,0.0,Não,2,11
2025-06-14 08:33:05,2025-06-14 08:33:05,2025-06-14 08:33:05,867488061407846,38659.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13919.0,0.0,-,1.0,0.0,22,12.0,-,1.0,12.3,279.0,770.0,-12.085935,-45.710718,724.0,11.0,c4c9,0000830c,10.2,1450.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,2309,382,0.0,Não,2,11
2025-06-14 08:33:07,2025-06-14 08:33:07,2025-06-14 08:33:07,867488061407846,38660.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13796.0,0.0,-,1.0,0.0,22,12.0,-,1.0,9.6,324.0,770.0,-12.085903,-45.710758,724.0,11.0,c4c9,0000830c,10.2,1450.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,2310,383,0.0,Não,2,11
2025-06-14 08:33:09,2025-06-14 08:33:09,2025-06-14 08:33:09,867488061407846,38661.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13796.0,0.0,-,1.0,0.0,22,12.0,-,1.0,9.9,3.0,770.0,-12.085857,-45.710761,724.0,11.0,c4c9,0000830c,10.2,1450.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,2311,384,0.0,Não,2,11
2025-06-14 08:33:42,2025-06-14 08:33:42,2025-06-14 08:33:42,867488061407846,38662.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13987.0,0.0,-,1.0,0.0,22,12.0,-,1.0,6.9,333.0,769.0,-12.084853,-45.710831,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,2312,385,0.0,Não,2,11
2025-06-14 08:33:44,2025-06-14 08:33:44,2025-06-14 08:33:44,867488061407846,38663.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13922.0,0.0,-,1.0,0.0,22,12.0,-,1.0,7.5,274.0,769.0,-12.084848,-45.710863,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,2313,386,0.0,Não,2,11
2025-06-14 08:33:46,2025-06-14 08:33:46,2025-06-14 08:33:46,867488061407846,38664.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14020.0,0.0,-,1.0,0.0,22,12.0,-,1.0,4.1,241.0,769.0,-12.084865,-45.71089,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,2314,387,0.0,Não,2,11
2025-06-14 08:33:49,2025-06-14 08:33:49,2025-06-14 08:33:48,867488061407846,38665.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14020.0,0.0,0000,0.0,0.0,12,12.0,1059,1.0,0.3,241.0,769.0,-12.084871,-45.710897,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,2315,388,0.0,Não,1,
2025-06-14 08:33:49,2025-06-14 08:33:49,2025-06-14 08:33:48,867488061407846,38666.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14020.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.3,241.0,769.0,-12.084871,-45.710897,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,2316,389,0.0,Não,1,
2025-06-14 08:33:49,2025-06-14 08:33:49,2025-06-14 08:33:49,867488061407846,38667.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14020.0,0.0,-,0.0,0.0,12,12.0,-,1.0,0.0,241.0,769.0,-12.084872,-45.710897,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,2317,390,0.0,Não,1,10
2025-06-14 08:33:49,2025-06-14 08:33:49,2025-06-14 08:33:49,867488061407846,38668.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,14020.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.0,241.0,769.0,-12.084872,-45.710897,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,2318,391,0.0,Não,1,1
2025-06-14 08:34:45,2025-06-14 08:34:45,2025-06-14 08:34:44,867488061407846,38671.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12558.0,0.0,0000,0.0,0.0,11,12.0,-,1.0,0.0,241.0,769.0,-12.084872,-45.710897,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,2320,392,0.0,Não,1,
2025-06-14 09:33:44,2025-06-14 09:33:44,2025-06-14 09:31:17,867488061407846,38730.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12678.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,241.0,769.0,-12.084872,-45.710897,724.0,11.0,c4c9,00008302,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,2350,393,0.0,Não,1,10
2025-06-14 10:33:44,2025-06-14 10:33:44,2025-06-14 10:31:17,867488061407846,38791.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12744.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,241.0,769.0,-12.084872,-45.710897,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,2381,394,0.0,Não,1,10
2025-06-14 11:33:44,2025-06-14 11:33:44,2025-06-14 11:31:36,867488061407846,38852.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12711.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,241.0,769.0,-12.084872,-45.710897,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,2412,395,0.0,Não,1,10
2025-06-14 12:33:44,2025-06-14 12:33:44,2025-06-14 12:31:17,867488061407846,38913.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12682.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,241.0,769.0,-12.084872,-45.710897,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,2443,396,0.0,Não,1,10
2025-06-14 13:33:44,2025-06-14 13:33:44,2025-06-14 13:31:17,867488061407846,38974.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12679.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,241.0,769.0,-12.084872,-45.710897,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,2474,397,0.0,Não,1,10
2025-06-14 14:33:44,2025-06-14 14:33:44,2025-06-14 14:31:21,867488061407846,39035.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12648.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,241.0,769.0,-12.084872,-45.710897,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,2505,398,0.0,Não,1,10
2025-06-14 14:49:37,2025-06-14 14:49:34,2025-06-14 14:31:21,867488061407846,39052.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12651.0,0.0,0000,0.0,0.0,11,12.0,-,0.0,0.0,241.0,769.0,-12.084872,-45.710897,0.0,0.0,0000,00000000,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,2515,399,3.0,Não,1,
2025-06-14 15:33:45,2025-06-14 15:33:44,2025-06-14 15:31:44,867488061407846,39098.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12553.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,241.0,769.0,-12.084872,-45.710897,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,2537,400,1.0,Não,1,10
2025-06-14 16:33:45,2025-06-14 16:33:44,2025-06-14 16:31:19,867488061407846,39159.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12622.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,241.0,769.0,-12.084872,-45.710897,724.0,11.0,c4c9,00008316,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,2568,401,1.0,Não,1,10
2025-06-14 17:33:45,2025-06-14 17:33:44,2025-06-14 17:31:17,867488061407846,39220.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12638.0,0.0,-,0.0,0.0,11,12.0,-,1.0,0.0,241.0,769.0,-12.084872,-45.710897,724.0,11.0,c4c9,00008302,10.3,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,2599,402,1.0,Não,1,10
2025-06-14 18:33:31,2025-06-14 18:33:31,2025-06-14 18:31:20,867488061407846,39281.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12344.0,0.0,0000,1.0,0.0,22,12.0,35982,0.0,0.0,241.0,769.0,-12.084872,-45.710897,724.0,11.0,c4c9,00008302,0.0,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,2630,403,0.0,Não,2,
2025-06-14 18:33:31,2025-06-14 18:33:31,2025-06-14 18:31:20,867488061407846,39282.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12344.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,0.0,241.0,769.0,-12.084872,-45.710897,724.0,11.0,c4c9,00008302,0.0,1451.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,2631,404,0.0,Não,2,
2025-06-14 18:33:40,2025-06-14 18:33:40,2025-06-14 18:33:40,867488061407846,39283.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12793.0,0.0,-,1.0,0.0,22,12.0,-,1.0,9.1,275.0,680.0,-12.085474,-45.712341,724.0,11.0,c4c9,00008302,0.2,1451.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,2632,405,0.0,Não,2,10
2025-06-14 18:33:40,2025-06-14 18:33:40,2025-06-14 18:33:40,867488061407846,39284.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,12793.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,9.1,275.0,680.0,-12.085474,-45.712341,724.0,11.0,c4c9,00008302,0.2,1451.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,2633,406,0.0,Não,2,0
2025-06-14 18:33:42,2025-06-14 18:33:42,2025-06-14 18:33:42,867488061407846,39285.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12875.0,0.0,-,1.0,0.0,22,12.0,-,1.0,11.4,235.0,687.0,-12.085482,-45.71236,724.0,11.0,c4c9,00008302,0.2,1451.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2634,407,0.0,Não,2,11
2025-06-14 18:33:44,2025-06-14 18:33:44,2025-06-14 18:33:44,867488061407846,39286.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12875.0,0.0,-,1.0,0.0,22,9.0,-,1.0,10.8,194.0,697.0,-12.085473,-45.712273,724.0,11.0,c4c9,00008302,0.2,1451.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2635,408,0.0,Não,2,11
2025-06-14 18:34:45,2025-06-14 18:34:45,2025-06-14 18:34:45,867488061407846,39289.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13896.0,0.0,-,1.0,0.0,22,12.0,-,1.0,6.2,242.0,750.0,-12.085971,-45.711054,724.0,11.0,c4c9,00008302,0.3,1451.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2637,409,0.0,Não,2,11
2025-06-14 18:36:41,2025-06-14 18:36:40,2025-06-14 18:36:39,867488061407846,39292.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14024.0,0.0,-,1.0,0.0,22,12.0,-,1.0,52.3,262.0,758.0,-12.086813,-45.717159,724.0,11.0,c4c9,00008302,1.0,1452.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,2639,410,1.0,Não,2,10
2025-06-14 18:39:41,2025-06-14 18:39:40,2025-06-14 18:39:39,867488061407846,39295.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13007.0,0.0,-,1.0,0.0,22,12.0,-,1.0,45.0,262.0,758.0,-12.089111,-45.73399,724.0,11.0,c4c9,0007ee16,2.8,1453.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,2641,411,1.0,Não,2,10
2025-06-14 18:42:41,2025-06-14 18:42:40,2025-06-14 18:42:39,867488061407846,39300.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13993.0,0.0,-,1.0,0.0,22,12.0,-,1.0,42.2,263.0,763.0,-12.091531,-45.752811,724.0,11.0,c4c9,0002ed33,4.9,1455.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,2644,412,1.0,Não,2,10
2025-06-14 18:45:41,2025-06-14 18:45:40,2025-06-14 18:45:39,867488061407846,39303.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12964.0,0.0,-,1.0,0.0,22,12.0,-,1.0,44.4,262.0,768.0,-12.093969,-45.771321,724.0,11.0,c4c9,0002ed34,6.9,1457.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,2646,413,1.0,Não,2,10
2025-06-14 18:46:46,2025-06-14 18:46:46,2025-06-14 18:46:46,867488061407846,39306.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13832.0,0.0,-,1.0,0.0,22,12.0,-,1.0,22.0,300.0,764.0,-12.094733,-45.777717,724.0,11.0,c4c9,00031f01,7.6,1458.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2648,414,0.0,Não,2,11
2025-06-14 18:46:52,2025-06-14 18:46:52,2025-06-14 18:46:52,867488061407846,39307.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,14005.0,0.0,-,1.0,0.0,22,12.0,-,1.0,28.8,332.0,764.0,-12.094477,-45.778035,724.0,11.0,c4c9,00031f01,7.7,1458.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,2649,415,0.0,Não,2,11
2025-06-14 18:47:21,2025-06-14 18:47:21,2025-06-14 18:47:21,867488061407846,39308.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13969.0,0.0,-,1.0,0.0,22,12.0,-,1.0,22.7,299.0,774.0,-12.091554,-45.778555,724.0,11.0,c4c9,00010116,8.0,1459.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,2650,416,0.0,Não,2,11
2025-06-14 18:47:23,2025-06-14 18:47:23,2025-06-14 18:47:23,867488061407846,39309.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13969.0,0.0,-,1.0,0.0,22,12.0,-,1.0,17.3,253.0,774.0,-12.09155,-45.778648,724.0,11.0,c4c9,0001010c,8.0,1459.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,2651,417,0.0,Não,2,11
2025-06-14 18:47:34,2025-06-14 18:47:34,2025-06-14 18:47:33,867488061407846,39310.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13969.0,0.0,0000,0.0,0.0,12,12.0,843,1.0,0.1,253.0,772.0,-12.091651,-45.778938,724.0,11.0,c4c9,0001010c,8.0,1459.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,2652,418,0.0,Não,1,
2025-06-14 18:47:35,2025-06-14 18:47:34,2025-06-14 18:47:33,867488061407846,39311.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13969.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.1,253.0,772.0,-12.091651,-45.778938,724.0,11.0,c4c9,0001010c,8.0,1459.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,2653,419,1.0,Não,1,
